x,native_sin,std_sin
1.124500045079912525e-06,1.123567926697432995e-06,1.124500045079912525e-06
1.125000039792212192e-06,1.123567926697432995e-06,1.125000039792212192e-06
1.125500034504511859e-06,1.123567926697432995e-06,1.125500034504511859e-06
1.126000029216811527e-06,1.123567926697432995e-06,1.126000029216811527e-06
1.126500023929111194e-06,1.123567926697432995e-06,1.126500023929111194e-06
1.127000018641410861e-06,1.123567926697432995e-06,1.127000018641410861e-06
1.127500013353710528e-06,1.123567926697432995e-06,1.127500013353710528e-06
1.128000008066010196e-06,1.123567926697432995e-06,1.128000008066010196e-06
1.128500002778309863e-06,1.123567926697432995e-06,1.128500002778309863e-06
1.128999997490609530e-06,1.123567926697432995e-06,1.128999997490609530e-06
1.129499992202909198e-06,1.123567926697432995e-06,1.129499992202909198e-06
1.129999986915208865e-06,1.123567926697432995e-06,1.129999986915208865e-06
1.130499981627508532e-06,1.123567926697432995e-06,1.130499981627508532e-06
1.130999976339808200e-06,1.123567926697432995e-06,1.130999976339808200e-06
1.131499971052107867e-06,1.123567926697432995e-06,1.131499971052107867e-06
1.131999965764407534e-06,1.123567926697432995e-06,1.131999965764407534e-06
1.132499960476707201e-06,1.123567926697432995e-06,1.132499960476707201e-06
1.132999955189006869e-06,1.123567926697432995e-06,1.132999955189006869e-06
1.133499949901306536e-06,1.123567926697432995e-06,1.133499949901306536e-06
1.133999944613606203e-06,1.123567926697432995e-06,1.133999944613606203e-06
1.134500053012743592e-06,1.123567926697432995e-06,1.134500053012743592e-06
1.135000047725043260e-06,1.123567926697432995e-06,1.135000047725043260e-06
1.135500042437342927e-06,1.123567926697432995e-06,1.135500042437342927e-06
1.136000037149642594e-06,1.123567926697432995e-06,1.136000037149642594e-06
1.136500031861942261e-06,1.123567926697432995e-06,1.136500031861942261e-06
1.137000026574241929e-06,1.123567926697432995e-06,1.137000026574241929e-06
1.137500021286541596e-06,1.123567926697432995e-06,1.137500021286541596e-06
1.138000015998841263e-06,1.123567926697432995e-06,1.138000015998841263e-06
1.138500010711140931e-06,1.123567926697432995e-06,1.138500010711140931e-06
1.139000005423440598e-06,1.123567926697432995e-06,1.139000005423440598e-06
1.139500000135740265e-06,1.123567926697432995e-06,1.139500000135740265e-06
1.139999994848039933e-06,1.123567926697432995e-06,1.139999994848039933e-06
1.140499989560339600e-06,1.123567926697432995e-06,1.140499989560339600e-06
1.140999984272639267e-06,1.123567926697432995e-06,1.140999984272639267e-06
1.141499978984938934e-06,1.123567926697432995e-06,1.141499978984938934e-06
1.141999973697238602e-06,1.123567926697432995e-06,1.141999973697238602e-06
1.142499968409538269e-06,1.123567926697432995e-06,1.142499968409538269e-06
1.142999963121837936e-06,1.123567926697432995e-06,1.142999963121837936e-06
1.143499957834137604e-06,1.123567926697432995e-06,1.143499957834137604e-06
1.143999952546437271e-06,1.123567926697432995e-06,1.143999952546437271e-06
1.144499947258736938e-06,1.123567926697432995e-06,1.144499947258736938e-06
1.145000055657874327e-06,1.123567926697432995e-06,1.145000055657874327e-06
1.145500050370173994e-06,1.123567926697432995e-06,1.145500050370173994e-06
1.146000045082473662e-06,1.123567926697432995e-06,1.146000045082473662e-06
1.146500039794773329e-06,1.123567926697432995e-06,1.146500039794773329e-06
1.147000034507072996e-06,1.123567926697432995e-06,1.147000034507072996e-06
1.147500029219372664e-06,1.123567926697432995e-06,1.147500029219372664e-06
1.148000023931672331e-06,1.123567926697432995e-06,1.148000023931672331e-06
1.148500018643971998e-06,1.123567926697432995e-06,1.148500018643971998e-06
1.149000013356271666e-06,1.123567926697432995e-06,1.149000013356271666e-06
1.149500008068571333e-06,1.123567926697432995e-06,1.149500008068571333e-06
1.150000002780871000e-06,1.123567926697432995e-06,1.150000002780871000e-06
1.150499997493170667e-06,1.123567926697432995e-06,1.150499997493170667e-06
1.150999992205470335e-06,1.123567926697432995e-06,1.150999992205470335e-06
1.151499986917770002e-06,1.123567926697432995e-06,1.151499986917770002e-06
1.151999981630069669e-06,1.123567926697432995e-06,1.151999981630069669e-06
1.152499976342369337e-06,1.123567926697432995e-06,1.152499976342369337e-06
1.152999971054669004e-06,1.123567926697432995e-06,1.152999971054669004e-06
1.153499965766968671e-06,1.123567926697432995e-06,1.153499965766968671e-06
1.153999960479268339e-06,1.123567926697432995e-06,1.153999960479268339e-06
1.154499955191568006e-06,1.123567926697432995e-06,1.154499955191568006e-06
1.154999949903867673e-06,1.123567926697432995e-06,1.154999949903867673e-06
1.155499944616167340e-06,1.123567926697432995e-06,1.155499944616167340e-06
1.156000053015304729e-06,1.123567926697432995e-06,1.156000053015304729e-06
1.156500047727604397e-06,1.123567926697432995e-06,1.156500047727604397e-06
1.157000042439904064e-06,1.123567926697432995e-06,1.157000042439904064e-06
1.157500037152203731e-06,1.123567926697432995e-06,1.157500037152203731e-06
1.158000031864503399e-06,1.123567926697432995e-06,1.158000031864503399e-06
1.158500026576803066e-06,1.123567926697432995e-06,1.158500026576803066e-06
1.159000021289102733e-06,1.123567926697432995e-06,1.159000021289102733e-06
1.159500016001402400e-06,1.123567926697432995e-06,1.159500016001402400e-06
1.160000010713702068e-06,1.123567926697432995e-06,1.160000010713702068e-06
1.160500005426001735e-06,1.123567926697432995e-06,1.160500005426001735e-06
1.161000000138301402e-06,1.123567926697432995e-06,1.161000000138301402e-06
1.161499994850601070e-06,1.123567926697432995e-06,1.161499994850601070e-06
1.161999989562900737e-06,1.123567926697432995e-06,1.161999989562900737e-06
1.162499984275200404e-06,1.123567926697432995e-06,1.162499984275200404e-06
1.162999978987500072e-06,1.123567926697432995e-06,1.162999978987500072e-06
1.163499973699799739e-06,1.123567926697432995e-06,1.163499973699799739e-06
1.163999968412099406e-06,1.123567926697432995e-06,1.163999968412099406e-06
1.164499963124399073e-06,1.123567926697432995e-06,1.164499963124399073e-06
1.164999957836698741e-06,1.123567926697432995e-06,1.164999957836698741e-06
1.165499952548998408e-06,1.123567926697432995e-06,1.165499952548998408e-06
1.165999947261298075e-06,1.123567926697432995e-06,1.165999947261298075e-06
1.166500055660435464e-06,1.123567926697432995e-06,1.166500055660435464e-06
1.167000050372735132e-06,1.123567926697432995e-06,1.167000050372735132e-06
1.167500045085034799e-06,1.123567926697432995e-06,1.167500045085034799e-06
1.168000039797334466e-06,1.123567926697432995e-06,1.168000039797334466e-06
1.168500034509634133e-06,1.123567926697432995e-06,1.168500034509634133e-06
1.169000029221933801e-06,1.123567926697432995e-06,1.169000029221933801e-06
1.169500023934233468e-06,1.123567926697432995e-06,1.169500023934233468e-06
1.170000018646533135e-06,1.123567926697432995e-06,1.170000018646533135e-06
1.170500013358832803e-06,1.123567926697432995e-06,1.170500013358832803e-06
1.171000008071132470e-06,1.123567926697432995e-06,1.171000008071132470e-06
1.171500002783432137e-06,1.123567926697432995e-06,1.171500002783432137e-06
1.171999997495731805e-06,1.123567926697432995e-06,1.171999997495731805e-06
1.172499992208031472e-06,1.123567926697432995e-06,1.172499992208031472e-06
1.172999986920331139e-06,1.123567926697432995e-06,1.172999986920331139e-06
1.173499981632630806e-06,1.123567926697432995e-06,1.173499981632630806e-06
1.173999976344930474e-06,1.123567926697432995e-06,1.173999976344930474e-06
1.174499971057230141e-06,1.123567926697432995e-06,1.174499971057230141e-06
1.174999965769529808e-06,1.123567926697432995e-06,1.174999965769529808e-06
1.175499960481829476e-06,1.123567926697432995e-06,1.175499960481829476e-06
1.175999955194129143e-06,1.123567926697432995e-06,1.175999955194129143e-06
1.176499949906428810e-06,1.123567926697432995e-06,1.176499949906428810e-06
1.176999944618728478e-06,1.123567926697432995e-06,1.176999944618728478e-06
1.177500053017865866e-06,1.123567926697432995e-06,1.177500053017865866e-06
1.178000047730165534e-06,1.123567926697432995e-06,1.178000047730165534e-06
1.178500042442465201e-06,1.123567926697432995e-06,1.178500042442465201e-06
1.179000037154764868e-06,1.123567926697432995e-06,1.179000037154764868e-06
1.179500031867064536e-06,1.123567926697432995e-06,1.179500031867064536e-06
1.180000026579364203e-06,1.123567926697432995e-06,1.180000026579364203e-06
1.180500021291663870e-06,1.123567926697432995e-06,1.180500021291663870e-06
1.181000016003963538e-06,1.123567926697432995e-06,1.181000016003963538e-06
1.181500010716263205e-06,1.123567926697432995e-06,1.181500010716263205e-06
1.182000005428562872e-06,1.123567926697432995e-06,1.182000005428562872e-06
1.182500000140862539e-06,1.123567926697432995e-06,1.182500000140862539e-06
1.182999994853162207e-06,1.123567926697432995e-06,1.182999994853162207e-06
1.183499989565461874e-06,1.123567926697432995e-06,1.183499989565461874e-06
1.183999984277761541e-06,1.123567926697432995e-06,1.183999984277761541e-06
1.184499978990061209e-06,1.123567926697432995e-06,1.184499978990061209e-06
1.184999973702360876e-06,1.123567926697432995e-06,1.184999973702360876e-06
1.185499968414660543e-06,1.123567926697432995e-06,1.185499968414660543e-06
1.185999963126960211e-06,1.123567926697432995e-06,1.185999963126960211e-06
1.186499957839259878e-06,1.123567926697432995e-06,1.186499957839259878e-06
1.186999952551559545e-06,1.123567926697432995e-06,1.186999952551559545e-06
1.187499947263859212e-06,1.123567926697432995e-06,1.187499947263859212e-06
1.188000055662996601e-06,1.123567926697432995e-06,1.188000055662996601e-06
1.188500050375296269e-06,1.123567926697432995e-06,1.188500050375296269e-06
1.189000045087595936e-06,1.123567926697432995e-06,1.189000045087595936e-06
1.189500039799895603e-06,1.123567926697432995e-06,1.189500039799895603e-06
1.190000034512195271e-06,1.123567926697432995e-06,1.190000034512195271e-06
1.190500029224494938e-06,1.123567926697432995e-06,1.190500029224494938e-06
1.191000023936794605e-06,1.123567926697432995e-06,1.191000023936794605e-06
1.191500018649094272e-06,1.123567926697432995e-06,1.191500018649094272e-06
1.192000013361393940e-06,1.123567926697432995e-06,1.192000013361393940e-06
1.192500008073693607e-06,1.123567926697432995e-06,1.192500008073693607e-06
1.193000002785993274e-06,1.123567926697432995e-06,1.193000002785993274e-06
1.193499997498292942e-06,1.123567926697432995e-06,1.193499997498292942e-06
1.193999992210592609e-06,1.123567926697432995e-06,1.193999992210592609e-06
1.194499986922892276e-06,1.123567926697432995e-06,1.194499986922892276e-06
1.194999981635191943e-06,1.123567926697432995e-06,1.194999981635191943e-06
1.195499976347491611e-06,1.123567926697432995e-06,1.195499976347491611e-06
1.195999971059791278e-06,1.123567926697432995e-06,1.195999971059791278e-06
1.196499965772090945e-06,1.123567926697432995e-06,1.196499965772090945e-06
1.196999960484390613e-06,1.123567926697432995e-06,1.196999960484390613e-06
1.197499955196690280e-06,1.123567926697432995e-06,1.197499955196690280e-06
1.197999949908989947e-06,1.123567926697432995e-06,1.197999949908989947e-06
1.198499944621289615e-06,1.123567926697432995e-06,1.198499944621289615e-06
1.199000053020427004e-06,1.123567926697432995e-06,1.199000053020427004e-06
1.199500047732726671e-06,1.123567926697432995e-06,1.199500047732726671e-06
1.200000042445026338e-06,1.123567926697432995e-06,1.200000042445026338e-06
1.200500037157326005e-06,1.123567926697432995e-06,1.200500037157326005e-06
1.201000031869625673e-06,1.123567926697432995e-06,1.201000031869625673e-06
1.201500026581925340e-06,1.123567926697432995e-06,1.201500026581925340e-06
1.202000021294225007e-06,1.123567926697432995e-06,1.202000021294225007e-06
1.202500016006524675e-06,1.123567926697432995e-06,1.202500016006524675e-06
1.203000010718824342e-06,1.123567926697432995e-06,1.203000010718824342e-06
1.203500005431124009e-06,1.123567926697432995e-06,1.203500005431124009e-06
1.204000000143423676e-06,1.123567926697432995e-06,1.204000000143423676e-06
1.204499994855723344e-06,1.123567926697432995e-06,1.204499994855723344e-06
1.204999989568023011e-06,1.123567926697432995e-06,1.204999989568023011e-06
1.205499984280322678e-06,1.123567926697432995e-06,1.205499984280322678e-06
1.205999978992622346e-06,1.123567926697432995e-06,1.205999978992622346e-06
1.206499973704922013e-06,1.123567926697432995e-06,1.206499973704922013e-06
1.206999968417221680e-06,1.123567926697432995e-06,1.206999968417221680e-06
1.207499963129521348e-06,1.123567926697432995e-06,1.207499963129521348e-06
1.207999957841821015e-06,1.123567926697432995e-06,1.207999957841821015e-06
1.208499952554120682e-06,1.123567926697432995e-06,1.208499952554120682e-06
1.208999947266420349e-06,1.123567926697432995e-06,1.208999947266420349e-06
1.209500055665557738e-06,1.123567926697432995e-06,1.209500055665557738e-06
1.210000050377857406e-06,1.123567926697432995e-06,1.210000050377857406e-06
1.210500045090157073e-06,1.123567926697432995e-06,1.210500045090157073e-06
1.211000039802456740e-06,1.123567926697432995e-06,1.211000039802456740e-06
1.211500034514756408e-06,1.123567926697432995e-06,1.211500034514756408e-06
1.212000029227056075e-06,1.123567926697432995e-06,1.212000029227056075e-06
1.212500023939355742e-06,1.123567926697432995e-06,1.212500023939355742e-06
1.213000018651655409e-06,1.123567926697432995e-06,1.213000018651655409e-06
1.213500013363955077e-06,1.123567926697432995e-06,1.213500013363955077e-06
1.214000008076254744e-06,1.123567926697432995e-06,1.214000008076254744e-06
1.214500002788554411e-06,1.123567926697432995e-06,1.214500002788554411e-06
1.214999997500854079e-06,1.123567926697432995e-06,1.214999997500854079e-06
1.215499992213153746e-06,1.123567926697432995e-06,1.215499992213153746e-06
1.215999986925453413e-06,1.123567926697432995e-06,1.215999986925453413e-06
1.216499981637753081e-06,1.123567926697432995e-06,1.216499981637753081e-06
1.216999976350052748e-06,1.123567926697432995e-06,1.216999976350052748e-06
1.217499971062352415e-06,1.123567926697432995e-06,1.217499971062352415e-06
1.217999965774652082e-06,1.123567926697432995e-06,1.217999965774652082e-06
1.218499960486951750e-06,1.123567926697432995e-06,1.218499960486951750e-06
1.218999955199251417e-06,1.123567926697432995e-06,1.218999955199251417e-06
1.219499949911551084e-06,1.123567926697432995e-06,1.219499949911551084e-06
1.219999944623850752e-06,1.123567926697432995e-06,1.219999944623850752e-06
1.220500053022988141e-06,1.123567926697432995e-06,1.220500053022988141e-06
1.221000047735287808e-06,1.123567926697432995e-06,1.221000047735287808e-06
1.221500042447587475e-06,1.123567926697432995e-06,1.221500042447587475e-06
1.222000037159887142e-06,1.123567926697432995e-06,1.222000037159887142e-06
1.222500031872186810e-06,1.123567926697432995e-06,1.222500031872186810e-06
1.223000026584486477e-06,1.123567926697432995e-06,1.223000026584486477e-06
1.223500021296786144e-06,1.123567926697432995e-06,1.223500021296786144e-06
1.224000016009085812e-06,1.123567926697432995e-06,1.224000016009085812e-06
1.224500010721385479e-06,1.123567926697432995e-06,1.224500010721385479e-06
1.225000005433685146e-06,1.123567926697432995e-06,1.225000005433685146e-06
1.225500000145984814e-06,1.123567926697432995e-06,1.225500000145984814e-06
1.225999994858284481e-06,1.123567926697432995e-06,1.225999994858284481e-06
1.226499989570584148e-06,1.123567926697432995e-06,1.226499989570584148e-06
1.226999984282883815e-06,1.123567926697432995e-06,1.226999984282883815e-06
1.227499978995183483e-06,1.123567926697432995e-06,1.227499978995183483e-06
1.227999973707483150e-06,1.123567926697432995e-06,1.227999973707483150e-06
1.228499968419782817e-06,1.123567926697432995e-06,1.228499968419782817e-06
1.228999963132082485e-06,1.123567926697432995e-06,1.228999963132082485e-06
1.229499957844382152e-06,1.123567926697432995e-06,1.229499957844382152e-06
1.229999952556681819e-06,1.123567926697432995e-06,1.229999952556681819e-06
1.230499947268981487e-06,1.123567926697432995e-06,1.230499947268981487e-06
1.231000055668118875e-06,1.123567926697432995e-06,1.231000055668118875e-06
1.231500050380418543e-06,1.123567926697432995e-06,1.231500050380418543e-06
1.232000045092718210e-06,1.123567926697432995e-06,1.232000045092718210e-06
1.232500039805017877e-06,1.123567926697432995e-06,1.232500039805017877e-06
1.233000034517317545e-06,1.123567926697432995e-06,1.233000034517317545e-06
1.233500029229617212e-06,1.123567926697432995e-06,1.233500029229617212e-06
1.234000023941916879e-06,1.123567926697432995e-06,1.234000023941916879e-06
1.234500018654216547e-06,1.123567926697432995e-06,1.234500018654216547e-06
1.235000013366516214e-06,1.123567926697432995e-06,1.235000013366516214e-06
1.235500008078815881e-06,1.123567926697432995e-06,1.235500008078815881e-06
1.236000002791115548e-06,1.123567926697432995e-06,1.236000002791115548e-06
1.236499997503415216e-06,1.123567926697432995e-06,1.236499997503415216e-06
1.236999992215714883e-06,1.123567926697432995e-06,1.236999992215714883e-06
1.237499986928014550e-06,1.123567926697432995e-06,1.237499986928014550e-06
1.237999981640314218e-06,1.123567926697432995e-06,1.237999981640314218e-06
1.238499976352613885e-06,1.123567926697432995e-06,1.238499976352613885e-06
1.238999971064913552e-06,1.123567926697432995e-06,1.238999971064913552e-06
1.239499965777213220e-06,1.123567926697432995e-06,1.239499965777213220e-06
1.239999960489512887e-06,1.123567926697432995e-06,1.239999960489512887e-06
1.240499955201812554e-06,1.123567926697432995e-06,1.240499955201812554e-06
1.240999949914112221e-06,1.123567926697432995e-06,1.240999949914112221e-06
1.241499944626411889e-06,1.123567926697432995e-06,1.241499944626411889e-06
1.242000053025549278e-06,1.123567926697432995e-06,1.242000053025549278e-06
1.242500047737848945e-06,1.123567926697432995e-06,1.242500047737848945e-06
1.243000042450148612e-06,1.123567926697432995e-06,1.243000042450148612e-06
1.243500037162448280e-06,1.123567926697432995e-06,1.243500037162448280e-06
1.244000031874747947e-06,1.123567926697432995e-06,1.244000031874747947e-06
1.244500026587047614e-06,1.123567926697432995e-06,1.244500026587047614e-06
1.245000021299347281e-06,1.123567926697432995e-06,1.245000021299347281e-06
1.245500016011646949e-06,1.123567926697432995e-06,1.245500016011646949e-06
1.246000010723946616e-06,1.123567926697432995e-06,1.246000010723946616e-06
1.246500005436246283e-06,1.123567926697432995e-06,1.246500005436246283e-06
1.247000000148545951e-06,1.123567926697432995e-06,1.247000000148545951e-06
1.247499994860845618e-06,1.123567926697432995e-06,1.247499994860845618e-06
1.247999989573145285e-06,1.123567926697432995e-06,1.247999989573145285e-06
1.248499984285444953e-06,1.123567926697432995e-06,1.248499984285444953e-06
1.248999978997744620e-06,1.123567926697432995e-06,1.248999978997744620e-06
1.249499973710044287e-06,1.123567926697432995e-06,1.249499973710044287e-06
1.249999968422343954e-06,1.123567926697432995e-06,1.249999968422343954e-06
1.250499963134643622e-06,1.123567926697432995e-06,1.250499963134643622e-06
1.250999957846943289e-06,1.123567926697432995e-06,1.250999957846943289e-06
1.251499952559242956e-06,1.123567926697432995e-06,1.251499952559242956e-06
1.251999947271542624e-06,1.123567926697432995e-06,1.251999947271542624e-06
1.252500055670680013e-06,1.123567926697432995e-06,1.252500055670680013e-06
1.253000050382979680e-06,1.123567926697432995e-06,1.253000050382979680e-06
1.253500045095279347e-06,1.123567926697432995e-06,1.253500045095279347e-06
1.254000039807579014e-06,1.123567926697432995e-06,1.254000039807579014e-06
1.254500034519878682e-06,1.123567926697432995e-06,1.254500034519878682e-06
1.255000029232178349e-06,1.123567926697432995e-06,1.255000029232178349e-06
1.255500023944478016e-06,1.123567926697432995e-06,1.255500023944478016e-06
1.256000018656777684e-06,1.123567926697432995e-06,1.256000018656777684e-06
1.256500013369077351e-06,1.123567926697432995e-06,1.256500013369077351e-06
1.257000008081377018e-06,1.123567926697432995e-06,1.257000008081377018e-06
1.257500002793676686e-06,1.123567926697432995e-06,1.257500002793676686e-06
1.257999997505976353e-06,1.123567926697432995e-06,1.257999997505976353e-06
1.258499992218276020e-06,1.123567926697432995e-06,1.258499992218276020e-06
1.258999986930575687e-06,1.123567926697432995e-06,1.258999986930575687e-06
1.259499981642875355e-06,1.123567926697432995e-06,1.259499981642875355e-06
1.259999976355175022e-06,1.123567926697432995e-06,1.259999976355175022e-06
1.260499971067474689e-06,1.123567926697432995e-06,1.260499971067474689e-06
1.260999965779774357e-06,1.123567926697432995e-06,1.260999965779774357e-06
1.261499960492074024e-06,1.123567926697432995e-06,1.261499960492074024e-06
1.261999955204373691e-06,1.123567926697432995e-06,1.261999955204373691e-06
1.262499949916673359e-06,1.123567926697432995e-06,1.262499949916673359e-06
1.262999944628973026e-06,1.123567926697432995e-06,1.262999944628973026e-06
1.263500053028110415e-06,1.123567926697432995e-06,1.263500053028110415e-06
1.264000047740410082e-06,1.123567926697432995e-06,1.264000047740410082e-06
1.264500042452709749e-06,1.123567926697432995e-06,1.264500042452709749e-06
1.265000037165009417e-06,1.123567926697432995e-06,1.265000037165009417e-06
1.265500031877309084e-06,1.123567926697432995e-06,1.265500031877309084e-06
1.266000026589608751e-06,1.123567926697432995e-06,1.266000026589608751e-06
1.266500021301908419e-06,1.123567926697432995e-06,1.266500021301908419e-06
1.267000016014208086e-06,1.123567926697432995e-06,1.267000016014208086e-06
1.267500010726507753e-06,1.123567926697432995e-06,1.267500010726507753e-06
1.268000005438807420e-06,1.123567926697432995e-06,1.268000005438807420e-06
1.268500000151107088e-06,1.123567926697432995e-06,1.268500000151107088e-06
1.268999994863406755e-06,1.123567926697432995e-06,1.268999994863406755e-06
1.269499989575706422e-06,1.123567926697432995e-06,1.269499989575706422e-06
1.269999984288006090e-06,1.123567926697432995e-06,1.269999984288006090e-06
1.270499979000305757e-06,1.123567926697432995e-06,1.270499979000305757e-06
1.270999973712605424e-06,1.123567926697432995e-06,1.270999973712605424e-06
1.271499968424905092e-06,1.123567926697432995e-06,1.271499968424905092e-06
1.271999963137204759e-06,1.123567926697432995e-06,1.271999963137204759e-06
1.272499957849504426e-06,1.123567926697432995e-06,1.272499957849504426e-06
1.272999952561804093e-06,1.123567926697432995e-06,1.272999952561804093e-06
1.273499947274103761e-06,1.123567926697432995e-06,1.273499947274103761e-06
1.274000055673241150e-06,1.123567926697432995e-06,1.274000055673241150e-06
1.274500050385540817e-06,1.123567926697432995e-06,1.274500050385540817e-06
1.275000045097840484e-06,1.123567926697432995e-06,1.275000045097840484e-06
1.275500039810140152e-06,1.123567926697432995e-06,1.275500039810140152e-06
1.276000034522439819e-06,1.123567926697432995e-06,1.276000034522439819e-06
1.276500029234739486e-06,1.123567926697432995e-06,1.276500029234739486e-06
1.277000023947039153e-06,1.123567926697432995e-06,1.277000023947039153e-06
1.277500018659338821e-06,1.123567926697432995e-06,1.277500018659338821e-06
1.278000013371638488e-06,1.123567926697432995e-06,1.278000013371638488e-06
1.278500008083938155e-06,1.123567926697432995e-06,1.278500008083938155e-06
1.279000002796237823e-06,1.123567926697432995e-06,1.279000002796237823e-06
1.279499997508537490e-06,1.123567926697432995e-06,1.279499997508537490e-06
1.279999992220837157e-06,1.123567926697432995e-06,1.279999992220837157e-06
1.280499986933136825e-06,1.123567926697432995e-06,1.280499986933136825e-06
1.280999981645436492e-06,1.123567926697432995e-06,1.280999981645436492e-06
1.281499976357736159e-06,1.123567926697432995e-06,1.281499976357736159e-06
1.281999971070035826e-06,1.123567926697432995e-06,1.281999971070035826e-06
1.282499965782335494e-06,1.123567926697432995e-06,1.282499965782335494e-06
1.282999960494635161e-06,1.123567926697432995e-06,1.282999960494635161e-06
1.283499955206934828e-06,1.123567926697432995e-06,1.283499955206934828e-06
1.283999949919234496e-06,1.123567926697432995e-06,1.283999949919234496e-06
1.284499944631534163e-06,1.123567926697432995e-06,1.284499944631534163e-06
1.285000053030671552e-06,1.123567926697432995e-06,1.285000053030671552e-06
1.285500047742971219e-06,1.123567926697432995e-06,1.285500047742971219e-06
1.286000042455270886e-06,1.123567926697432995e-06,1.286000042455270886e-06
1.286500037167570554e-06,1.123567926697432995e-06,1.286500037167570554e-06
1.287000031879870221e-06,1.123567926697432995e-06,1.287000031879870221e-06
1.287500026592169888e-06,1.123567926697432995e-06,1.287500026592169888e-06
1.288000021304469556e-06,1.123567926697432995e-06,1.288000021304469556e-06
1.288500016016769223e-06,1.123567926697432995e-06,1.288500016016769223e-06
1.289000010729068890e-06,1.123567926697432995e-06,1.289000010729068890e-06
1.289500005441368558e-06,1.123567926697432995e-06,1.289500005441368558e-06
1.290000000153668225e-06,1.123567926697432995e-06,1.290000000153668225e-06
1.290499994865967892e-06,1.123567926697432995e-06,1.290499994865967892e-06
1.290999989578267559e-06,1.123567926697432995e-06,1.290999989578267559e-06
1.291499984290567227e-06,1.123567926697432995e-06,1.291499984290567227e-06
1.291999979002866894e-06,1.123567926697432995e-06,1.291999979002866894e-06
1.292499973715166561e-06,1.123567926697432995e-06,1.292499973715166561e-06
1.292999968427466229e-06,1.123567926697432995e-06,1.292999968427466229e-06
1.293499963139765896e-06,1.123567926697432995e-06,1.293499963139765896e-06
1.293999957852065563e-06,1.123567926697432995e-06,1.293999957852065563e-06
1.294499952564365231e-06,1.123567926697432995e-06,1.294499952564365231e-06
1.294999947276664898e-06,1.123567926697432995e-06,1.294999947276664898e-06
1.295500055675802287e-06,1.123567926697432995e-06,1.295500055675802287e-06
1.296000050388101954e-06,1.123567926697432995e-06,1.296000050388101954e-06
1.296500045100401621e-06,1.123567926697432995e-06,1.296500045100401621e-06
1.297000039812701289e-06,1.123567926697432995e-06,1.297000039812701289e-06
1.297500034525000956e-06,1.123567926697432995e-06,1.297500034525000956e-06
1.298000029237300623e-06,1.123567926697432995e-06,1.298000029237300623e-06
1.298500023949600291e-06,1.123567926697432995e-06,1.298500023949600291e-06
1.299000018661899958e-06,1.123567926697432995e-06,1.299000018661899958e-06
1.299500013374199625e-06,1.123567926697432995e-06,1.299500013374199625e-06
1.300000008086499292e-06,1.123567926697432995e-06,1.300000008086499292e-06
1.300500002798798960e-06,1.123567926697432995e-06,1.300500002798798960e-06
1.300999997511098627e-06,1.123567926697432995e-06,1.300999997511098627e-06
1.301499992223398294e-06,1.123567926697432995e-06,1.301499992223398294e-06
1.301999986935697962e-06,1.123567926697432995e-06,1.301999986935697962e-06
1.302499981647997629e-06,1.123567926697432995e-06,1.302499981647997629e-06
1.302999976360297296e-06,1.123567926697432995e-06,1.302999976360297296e-06
1.303499971072596963e-06,1.123567926697432995e-06,1.303499971072596963e-06
1.303999965784896631e-06,1.123567926697432995e-06,1.303999965784896631e-06
1.304499960497196298e-06,1.123567926697432995e-06,1.304499960497196298e-06
1.304999955209495965e-06,1.123567926697432995e-06,1.304999955209495965e-06
1.305499949921795633e-06,1.123567926697432995e-06,1.305499949921795633e-06
1.305999944634095300e-06,1.123567926697432995e-06,1.305999944634095300e-06
1.306500053033232689e-06,1.123567926697432995e-06,1.306500053033232689e-06
1.307000047745532356e-06,1.123567926697432995e-06,1.307000047745532356e-06
1.307500042457832024e-06,1.123567926697432995e-06,1.307500042457832024e-06
1.308000037170131691e-06,1.123567926697432995e-06,1.308000037170131691e-06
1.308500031882431358e-06,1.123567926697432995e-06,1.308500031882431358e-06
1.309000026594731025e-06,1.123567926697432995e-06,1.309000026594731025e-06
1.309500021307030693e-06,1.123567926697432995e-06,1.309500021307030693e-06
1.310000016019330360e-06,1.123567926697432995e-06,1.310000016019330360e-06
1.310500010731630027e-06,1.123567926697432995e-06,1.310500010731630027e-06
1.311000005443929695e-06,1.310829247813671827e-06,1.311000005443929695e-06
1.311500000156229362e-06,1.310829247813671827e-06,1.311500000156229362e-06
1.311999994868529029e-06,1.310829247813671827e-06,1.311999994868529029e-06
1.312499989580828696e-06,1.310829247813671827e-06,1.312499989580828696e-06
1.312999984293128364e-06,1.310829247813671827e-06,1.312999984293128364e-06
1.313499979005428031e-06,1.310829247813671827e-06,1.313499979005428031e-06
1.313999973717727698e-06,1.310829247813671827e-06,1.313999973717727698e-06
1.314499968430027366e-06,1.310829247813671827e-06,1.314499968430027366e-06
1.314999963142327033e-06,1.310829247813671827e-06,1.314999963142327033e-06
1.315499957854626700e-06,1.310829247813671827e-06,1.315499957854626700e-06
1.315999952566926368e-06,1.310829247813671827e-06,1.315999952566926368e-06
1.316499947279226035e-06,1.310829247813671827e-06,1.316499947279226035e-06
1.317000055678363424e-06,1.310829247813671827e-06,1.317000055678363424e-06
1.317500050390663091e-06,1.310829247813671827e-06,1.317500050390663091e-06
1.318000045102962758e-06,1.310829247813671827e-06,1.318000045102962758e-06
